id,monthly_rent,sq_meters,bedrooms,bathrooms,city,neighborhood,floor,elevator,inserted_at,parking,month,price_per_square_meter
214067,1090,42.0,1,1,Berlin,Charlottenburg,1.0,False,2023-11-06 04:08:32,False,2023-11,25.95
213180,1495,47.0,1,1,Berlin,Neukolln,1.0,False,2023-11-04 04:11:47,False,2023-11,31.81
190548,970,39.0,2,1,Berlin,Neukolln,0.0,False,2023-09-16 04:20:24,False,2023-09,24.87
190565,1150,55.0,1,1,Berlin,Mitte,0.0,False,2023-09-16 04:23:06,False,2023-09,20.91
214054,2085,83.0,1,1,Berlin,Kreuzberg,3.0,False,2023-11-06 04:06:41,False,2023-11,25.12
214125,1195,38.0,1,1,Berlin,Pankow,1.0,False,2023-11-06 04:15:53,False,2023-11,31.45
213747,2177,58.0,2,1,Berlin,Mitte,5.0,False,2023-11-05 04:06:13,False,2023-11,37.53
191439,3208,237.0,1,1,Berlin,Mitte,5.0,False,2023-09-18 04:08:04,False,2023-09,13.54
191486,1504,41.0,1,1,Berlin,Pankow,1.0,False,2023-09-18 04:16:49,False,2023-09,36.68
191471,1100,41.0,1,1,Berlin,Pankow,0.0,False,2023-09-18 04:12:23,False,2023-09,26.83
191494,2013,86.0,3,1,Berlin,Lichtenberg,0.0,False,2023-09-18 04:18:54,False,2023-09,23.41
191432,1330,22.0,1,1,Berlin,Moabit,10.0,False,2023-09-18 04:07:10,False,2023-09,60.45
191457,1610,75.0,2,1,Berlin,Charlottenburg,4.0,False,2023-09-18 04:10:37,False,2023-09,21.47
213207,1800,124.0,2,1,Berlin,Steglitz,1.0,False,2023-11-04 04:16:10,True,2023-11,14.52
213899,1921,81.0,2,1,Berlin,Pankow,0.0,False,2023-11-05 04:24:11,False,2023-11,23.72
213331,1650,78.0,2,1,Berlin,Charlottenburg,2.0,False,2023-11-04 04:30:10,False,2023-11,21.15
214064,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-11-06 04:08:10,False,2023-11,30.58
191820,4165,222.0,3,2,Berlin,Pankow,5.0,False,2023-09-19 04:09:07,False,2023-09,18.76
191799,3330,94.0,1,1,Berlin,Wilmersdorf,6.0,False,2023-09-19 04:06:17,True,2023-09,35.43
191892,2027,87.0,3,1,Berlin,Lichtenberg,0.0,False,2023-09-19 04:21:01,False,2023-09,23.3
214083,1500,85.0,3,1,Berlin,Prenzlauer-Berg,3.0,False,2023-11-06 04:11:09,False,2023-11,17.65
213333,1753,61.0,1,1,Berlin,Friedrichshain,5.0,False,2023-11-04 04:30:14,True,2023-11,28.74
191866,1190,55.0,1,1,Berlin,Schoneberg,1.0,False,2023-09-19 04:15:46,False,2023-09,21.64
191964,1548,94.0,3,2,Berlin,Wilmersdorf,1.0,False,2023-09-19 04:33:39,False,2023-09,16.47
214123,1599,62.0,2,1,Berlin,Lichtenberg,4.0,False,2023-11-06 04:15:34,False,2023-11,25.79
192208,2320,75.0,2,1,Berlin,Kreuzberg,3.0,False,2023-09-20 04:08:09,False,2023-09,30.93
192214,2500,90.0,2,1,Berlin,Kreuzberg,1.0,False,2023-09-20 04:08:55,True,2023-09,27.78
214394,1633,63.0,1,1,Berlin,Moabit,3.0,False,2023-11-07 04:23:08,True,2023-11,25.92
214475,1559,95.0,2,1,Berlin,Pankow,2.0,False,2023-11-07 04:31:45,True,2023-11,16.41
214262,1720,50.0,1,1,Berlin,Charlottenburg,4.0,False,2023-11-07 04:05:23,True,2023-11,34.4
214264,648,32.0,1,1,Berlin,Charlottenburg,3.0,False,2023-11-07 04:05:52,True,2023-11,20.25
214272,1478,62.0,3,1,Berlin,Friedrichshain,4.0,False,2023-11-07 04:06:40,False,2023-11,23.84
214321,780,39.0,1,1,Berlin,Schoneberg,1.0,False,2023-11-07 04:12:01,False,2023-11,20.0
214421,1535,67.0,1,1,Berlin,Tempelhof,0.0,False,2023-11-07 04:26:36,False,2023-11,22.91
192901,3840,220.0,4,1,Berlin,Charlottenburg,4.0,False,2023-09-21 04:09:15,False,2023-09,17.45
192902,2720,114.0,2,2,Berlin,Charlottenburg,5.0,False,2023-09-21 04:09:24,True,2023-09,23.86
192900,2460,124.0,2,2,Berlin,Wilmersdorf,2.0,False,2023-09-21 04:09:11,False,2023-09,19.84
214464,2000,65.0,1,1,Berlin,Charlottenburg,6.0,False,2023-11-07 04:30:45,False,2023-11,30.77
214301,1230,65.0,3,1,Berlin,Mitte,3.0,False,2023-11-07 04:09:55,True,2023-11,18.92
214314,999,44.0,1,1,Berlin,Schoneberg,2.0,False,2023-11-07 04:11:23,False,2023-11,22.7
214468,2018,71.0,2,1,Berlin,Charlottenburg,1.0,False,2023-11-07 04:31:01,True,2023-11,28.42
192914,1989,67.0,1,1,Berlin,Wedding,2.0,False,2023-09-21 04:10:41,False,2023-09,29.69
192952,941,53.0,2,1,Berlin,Wedding,1.0,False,2023-09-21 04:18:49,False,2023-09,17.75
193468,2178,72.0,2,2,Berlin,Friedrichshain,0.0,False,2023-09-22 04:09:35,False,2023-09,30.25
214982,2538,86.0,2,1,Berlin,Friedrichshain,4.0,False,2023-11-08 04:06:41,False,2023-11,29.51
214951,1400,43.0,1,1,Berlin,Pankow,4.0,False,2023-11-08 04:04:12,False,2023-11,32.56
193996,1848,76.0,1,1,Berlin,Charlottenburg,5.0,False,2023-09-23 04:06:50,False,2023-09,24.32
194623,1873,79.0,3,1,Berlin,Lichtenberg,3.0,False,2023-09-24 04:24:52,False,2023-09,23.71
214978,1450,61.0,1,1,Berlin,Friedrichshain,7.0,False,2023-11-08 04:06:25,False,2023-11,23.77
194127,2300,99.0,3,2,Berlin,Spandau,1.0,False,2023-09-23 04:29:18,True,2023-09,23.23
194123,967,46.0,1,1,Berlin,Pankow,2.0,False,2023-09-23 04:28:08,True,2023-09,21.02
194128,533,41.0,1,1,Berlin,Steglitz,1.0,False,2023-09-23 04:29:37,False,2023-09,13.0
215022,1500,64.0,1,1,Berlin,Lichtenberg,4.0,False,2023-11-08 04:13:50,False,2023-11,23.44
194817,2890,104.0,3,1,Berlin,Friedrichshain,2.0,False,2023-09-25 04:11:26,False,2023-09,27.79
194840,3049,98.0,3,2,Berlin,Mitte,4.0,False,2023-09-25 04:14:26,False,2023-09,31.11
195016,1550,42.0,1,1,Berlin,Charlottenburg,2.0,False,2023-09-26 04:06:48,False,2023-09,36.9
195163,1749,110.0,2,1,Berlin,Neukolln,1.0,False,2023-09-26 04:29:50,False,2023-09,15.9
195171,1010,70.0,2,1,Berlin,Spandau,1.0,False,2023-09-26 04:30:37,False,2023-09,14.43
195090,1140,66.0,2,1,Berlin,Lichtenberg,2.0,False,2023-09-26 04:17:37,False,2023-09,17.27
195092,1669,70.0,3,1,Berlin,Lichtenberg,1.0,False,2023-09-26 04:17:48,False,2023-09,23.84
215115,2000,49.0,2,1,Berlin,Mitte,4.0,False,2023-11-08 04:24:06,False,2023-11,40.82
195462,1525,77.0,1,1,Berlin,Charlottenburg,5.0,False,2023-09-27 04:08:03,False,2023-09,19.81
195473,1680,63.0,1,1,Berlin,Kreuzberg,0.0,False,2023-09-27 04:09:36,True,2023-09,26.67
195493,1399,48.0,1,1,Berlin,Mitte,1.0,False,2023-09-27 04:15:17,False,2023-09,29.15
195542,1190,61.0,1,1,Berlin,Spandau,1.0,False,2023-09-27 04:25:03,False,2023-09,19.51
195543,1700,72.0,2,1,Berlin,Spandau,0.0,False,2023-09-27 04:25:07,False,2023-09,23.61
195511,2200,96.0,2,2,Berlin,Schoneberg,1.0,False,2023-09-27 04:18:08,False,2023-09,22.92
195513,1258,64.0,1,1,Berlin,Neukolln,5.0,False,2023-09-27 04:18:20,False,2023-09,19.66
195616,1620,106.0,3,1,Berlin,Charlottenburg,3.0,False,2023-09-27 04:38:24,False,2023-09,15.28
195625,2404,124.0,4,2,Berlin,Lichtenberg,5.0,False,2023-09-27 04:40:48,False,2023-09,19.39
195926,3042,121.0,5,2,Berlin,Kreuzberg,5.0,False,2023-09-28 04:12:48,False,2023-09,25.14
195957,1290,43.0,1,1,Berlin,Pankow,0.0,False,2023-09-28 04:21:57,False,2023-09,30.0
196055,1599,62.0,2,1,Berlin,Lichtenberg,4.0,False,2023-09-28 04:40:47,False,2023-09,25.79
215584,2150,105.0,1,1,Berlin,Schoneberg,1.0,False,2023-11-09 04:03:41,False,2023-11,20.48
196287,1033,23.0,1,1,Berlin,Charlottenburg,3.0,False,2023-09-29 04:10:28,False,2023-09,44.91
196368,1285,66.0,2,1,Berlin,Pankow,1.0,False,2023-09-29 04:27:41,True,2023-09,19.47
196307,3129,73.0,2,2,Berlin,Prenzlauer-Berg,5.0,False,2023-09-29 04:13:39,False,2023-09,42.86
215669,1400,60.0,2,1,Berlin,Spandau,4.0,False,2023-11-09 04:13:31,False,2023-11,23.33
215677,1599,62.0,2,1,Berlin,Lichtenberg,4.0,False,2023-11-09 04:14:09,False,2023-11,25.79
196781,1500,64.0,1,1,Berlin,Pankow,0.0,False,2023-09-30 04:25:21,False,2023-09,23.44
196911,1800,80.0,1,1,Berlin,Neukolln,1.0,False,2023-09-30 04:49:47,True,2023-09,22.5
197271,1480,72.0,1,1,Berlin,Neukolln,3.0,False,2023-10-01 04:35:53,True,2023-10,20.56
196742,2175,64.0,2,1,Berlin,Mitte,2.0,False,2023-09-30 04:16:10,True,2023-09,33.98
196680,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-09-30 04:06:49,False,2023-09,30.58
197505,1980,80.0,1,2,Berlin,Spandau,3.0,False,2023-10-02 04:18:04,True,2023-10,24.75
215745,398,30.0,1,1,Berlin,Neukolln,1.0,False,2023-11-09 04:21:45,False,2023-11,13.27
216376,2000,87.0,2,1,Berlin,Neukolln,1.0,False,2023-11-10 04:24:59,False,2023-11,22.99
197140,2000,68.0,2,2,Berlin,Mitte,2.0,False,2023-10-01 04:09:52,False,2023-10,29.41
197473,1334,54.0,1,1,Berlin,Moabit,2.0,False,2023-10-02 04:11:26,False,2023-10,24.7
197127,1260,35.0,1,1,Berlin,Kreuzberg,3.0,False,2023-10-01 04:07:23,False,2023-10,36.0
197474,1497,40.0,1,1,Berlin,Kreuzberg,2.0,False,2023-10-02 04:11:29,False,2023-10,37.42
216380,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-11-10 04:25:19,True,2023-11,30.58
197693,1151,29.0,1,1,Berlin,Lichtenberg,4.0,False,2023-10-03 04:21:15,False,2023-10,39.69
215760,2177,58.0,2,1,Berlin,Mitte,5.0,False,2023-11-09 04:24:03,False,2023-11,37.53
197659,980,49.0,1,1,Berlin,Kreuzberg,5.0,False,2023-10-03 04:14:51,False,2023-10,20.0
197688,1575,100.0,1,1,Berlin,Pankow,2.0,False,2023-10-03 04:20:36,True,2023-10,15.75
197695,1468,48.0,1,1,Berlin,Charlottenburg,2.0,False,2023-10-03 04:21:42,False,2023-10,30.58
197741,1640,66.0,1,1,Berlin,Mitte,4.0,False,2023-10-03 04:32:07,False,2023-10,24.85
198055,1800,67.0,1,1,Berlin,Gesundbrunnen,6.0,False,2023-10-04 04:08:52,False,2023-10,26.87
198079,3830,215.0,3,3,Berlin,Pankow,5.0,False,2023-10-04 04:11:54,False,2023-10,17.81
198092,2890,103.0,3,1,Berlin,Friedrichshain,2.0,False,2023-10-04 04:13:57,False,2023-10,28.06
198117,1658,61.0,3,1,Berlin,Lichtenberg,7.0,False,2023-10-04 04:21:42,False,2023-10,27.18
198098,790,42.0,1,1,Berlin,Schoneberg,0.0,False,2023-10-04 04:16:15,False,2023-10,18.81
198120,1698,115.0,4,1,Berlin,Spandau,3.0,False,2023-10-04 04:22:31,True,2023-10,14.77
198123,825,51.0,1,1,Berlin,Spandau,1.0,False,2023-10-04 04:23:06,False,2023-10,16.18
198163,1151,29.0,1,1,Berlin,Lichtenberg,4.0,False,2023-10-04 04:31:14,False,2023-10,39.69
198476,1350,41.0,1,1,Berlin,Friedrichshain,3.0,False,2023-10-05 04:08:39,False,2023-10,32.93
198485,1735,88.0,1,1,Berlin,Kreuzberg,5.0,False,2023-10-05 04:10:54,False,2023-10,19.72
198515,2285,65.0,1,1,Berlin,Prenzlauer-Berg,3.0,False,2023-10-05 04:17:59,False,2023-10,35.15
198514,1221,85.0,3,1,Berlin,Pankow,1.0,False,2023-10-05 04:17:51,True,2023-10,14.36
198537,1151,29.0,1,1,Berlin,Lichtenberg,4.0,False,2023-10-05 04:21:15,False,2023-10,39.69
198538,1599,62.0,2,1,Berlin,Lichtenberg,4.0,False,2023-10-05 04:21:34,False,2023-10,25.79
198954,2660,91.0,2,1,Berlin,Prenzlauer-Berg,1.0,False,2023-10-06 04:10:13,False,2023-10,29.23
198959,1468,48.0,1,1,Berlin,Charlottenburg,2.0,False,2023-10-06 04:10:49,False,2023-10,30.58
198962,3023,162.0,1,1,Berlin,Charlottenburg,3.0,False,2023-10-06 04:11:20,False,2023-10,18.66
198999,530,40.0,1,1,Berlin,Mitte,1.0,False,2023-10-06 04:17:51,False,2023-10,13.25
199023,1154,29.0,1,1,Berlin,Lichtenberg,2.0,False,2023-10-06 04:22:52,False,2023-10,39.79
199580,1950,50.0,1,1,Berlin,Charlottenburg,4.0,False,2023-10-07 04:53:41,False,2023-10,39.0
199899,900,56.0,1,1,Berlin,Neukolln,4.0,False,2023-10-08 04:17:45,False,2023-10,16.07
199411,2000,115.0,2,1,Berlin,Charlottenburg,1.0,False,2023-10-07 04:19:46,False,2023-10,17.39
199592,1154,29.0,1,1,Berlin,Lichtenberg,2.0,False,2023-10-07 04:55:33,False,2023-10,39.79
200197,1450,50.0,2,1,Berlin,Charlottenburg,3.0,False,2023-10-09 04:09:22,False,2023-10,29.0
199586,1658,61.0,3,1,Berlin,Lichtenberg,7.0,False,2023-10-07 04:54:52,False,2023-10,27.18
200247,1100,40.0,1,1,Berlin,Mitte,3.0,False,2023-10-09 04:21:09,False,2023-10,27.5
200212,1154,29.0,1,1,Berlin,Lichtenberg,2.0,False,2023-10-09 04:13:45,False,2023-10,39.79
200196,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-10-09 04:09:12,False,2023-10,30.58
200453,1304,64.0,1,1,Berlin,Charlottenburg,4.0,False,2023-10-10 04:14:05,False,2023-10,20.38
200940,1465,55.0,1,1,Berlin,Friedrichshain,0.0,False,2023-10-11 04:08:19,False,2023-10,26.64
200989,2495,90.0,2,1,Berlin,Kreuzberg,1.0,False,2023-10-11 04:17:51,False,2023-10,27.72
201014,2030,58.0,1,1,Berlin,Charlottenburg,6.0,False,2023-10-11 04:26:17,False,2023-10,35.0
201097,1987,65.0,1,1,Berlin,Charlottenburg,3.0,False,2023-10-11 04:41:42,False,2023-10,30.57
201111,2255,86.0,2,1,Berlin,Steglitz,2.0,False,2023-10-11 04:45:25,False,2023-10,26.22
201000,915,68.0,1,1,Berlin,Neukolln,4.0,False,2023-10-11 04:21:06,False,2023-10,13.46
201092,990,60.0,2,1,Berlin,Friedrichshain,4.0,False,2023-10-11 04:40:38,True,2023-10,16.5
201369,517,46.0,1,1,Berlin,Charlottenburg,0.0,False,2023-10-12 04:13:30,False,2023-10,11.24
201372,907,83.0,2,1,Berlin,Charlottenburg,7.0,False,2023-10-12 04:13:59,False,2023-10,10.93
201374,954,83.0,2,1,Berlin,Charlottenburg,6.0,False,2023-10-12 04:14:18,False,2023-10,11.49
201514,1377,78.0,2,1,Berlin,Steglitz,0.0,False,2023-10-12 04:43:49,False,2023-10,17.65
201343,1800,76.0,1,1,Berlin,Wedding,2.0,False,2023-10-12 04:09:08,False,2023-10,23.68
201402,1059,60.0,2,1,Berlin,Pankow,0.0,False,2023-10-12 04:22:12,True,2023-10,17.65
201334,2980,87.0,2,1,Berlin,Kreuzberg,5.0,False,2023-10-12 04:07:55,False,2023-10,34.25
201496,1650,40.0,1,1,Berlin,Charlottenburg,4.0,False,2023-10-12 04:40:31,False,2023-10,41.25
201413,490,35.0,1,1,Berlin,Charlottenburg,5.0,False,2023-10-12 04:24:39,False,2023-10,14.0
201418,906,29.0,1,1,Berlin,Lichtenberg,8.0,False,2023-10-12 04:25:26,False,2023-10,31.24
201764,991,63.0,1,1,Berlin,Charlottenburg,2.0,False,2023-10-13 04:08:10,False,2023-10,15.73
201855,1800,105.0,2,1,Berlin,Mitte,4.0,False,2023-10-13 04:26:45,False,2023-10,17.14
201803,1350,37.0,1,1,Berlin,Schoneberg,2.0,False,2023-10-13 04:16:48,False,2023-10,36.49
201796,2990,90.0,2,1,Berlin,Friedrichshain,3.0,False,2023-10-13 04:13:25,False,2023-10,33.22
201824,2062,88.0,2,2,Berlin,Neukolln,3.0,False,2023-10-13 04:19:59,True,2023-10,23.43
201841,990,44.0,1,1,Berlin,Mitte,4.0,False,2023-10-13 04:23:47,False,2023-10,22.5
202496,1750,72.0,2,1,Berlin,Neukolln,4.0,False,2023-10-14 04:21:12,False,2023-10,24.31
203407,2175,93.0,2,1,Berlin,Pankow,1.0,False,2023-10-16 04:12:35,False,2023-10,23.39
202612,3990,119.0,4,2,Berlin,Mitte,3.0,False,2023-10-14 04:44:42,True,2023-10,33.53
203141,1845,98.0,1,1,Berlin,Pankow,5.0,False,2023-10-15 04:14:07,False,2023-10,18.83
203145,1150,40.0,1,1,Berlin,Pankow,2.0,False,2023-10-15 04:14:36,False,2023-10,28.75
203394,810,39.0,1,1,Berlin,Charlottenburg,1.0,False,2023-10-16 04:10:36,False,2023-10,20.77
203388,1300,59.0,2,1,Berlin,Pankow,2.0,False,2023-10-16 04:09:58,False,2023-10,22.03
202543,1700,113.0,3,1,Berlin,Spandau,3.0,False,2023-10-14 04:32:37,False,2023-10,15.04
202537,1660,60.0,2,1,Berlin,Spandau,0.0,False,2023-10-14 04:31:32,True,2023-10,27.67
203111,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-10-15 04:07:05,False,2023-10,30.58
203153,1860,54.0,1,1,Berlin,Wedding,2.0,False,2023-10-15 04:16:03,False,2023-10,34.44
203414,2050,102.0,3,1,Berlin,Mitte,4.0,False,2023-10-16 04:14:44,False,2023-10,20.1
203412,1658,61.0,3,1,Berlin,Lichtenberg,7.0,False,2023-10-16 04:14:29,False,2023-10,27.18
203214,1050,55.0,1,1,Berlin,Pankow,2.0,False,2023-10-15 04:27:38,False,2023-10,19.09
203574,1375,30.0,1,1,Berlin,Kreuzberg,6.0,False,2023-10-17 04:08:12,False,2023-10,45.83
203640,1800,130.0,3,1,Berlin,Mitte,5.0,False,2023-10-17 04:21:45,False,2023-10,13.85
203594,2100,80.0,2,1,Berlin,Wedding,4.0,False,2023-10-17 04:11:21,False,2023-10,26.25
203770,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-10-17 04:47:04,False,2023-10,30.58
203656,1504,56.0,2,1,Berlin,Lichtenberg,1.0,False,2023-10-17 04:26:28,False,2023-10,26.86
203659,1750,104.0,2,2,Berlin,Lichtenberg,4.0,False,2023-10-17 04:26:37,False,2023-10,16.83
203769,2250,72.0,2,1,Berlin,Charlottenburg,6.0,False,2023-10-17 04:46:56,False,2023-10,31.25
204164,2300,70.0,1,1,Berlin,Pankow,3.0,False,2023-10-18 04:13:32,False,2023-10,32.86
204198,1904,47.0,2,1,Berlin,Mitte,1.0,False,2023-10-18 04:23:33,False,2023-10,40.51
204201,1658,61.0,3,1,Berlin,Lichtenberg,7.0,False,2023-10-18 04:23:47,False,2023-10,27.18
204342,2015,74.0,1,1,Berlin,Charlottenburg,3.0,False,2023-10-18 04:51:39,False,2023-10,27.23
204310,2280,87.0,1,2,Berlin,Charlottenburg,6.0,False,2023-10-18 04:46:30,True,2023-10,26.21
204313,4994,181.0,3,2,Berlin,Charlottenburg,3.0,False,2023-10-18 04:46:59,True,2023-10,27.59
204318,2546,97.0,3,1,Berlin,Charlottenburg,8.0,False,2023-10-18 04:47:32,True,2023-10,26.25
204775,2818,159.0,4,2,Berlin,Charlottenburg,5.0,False,2023-10-19 04:12:23,False,2023-10,17.72
204816,2167,113.0,3,1,Berlin,Lichtenberg,1.0,False,2023-10-19 04:22:17,True,2023-10,19.18
204819,2000,57.0,1,1,Berlin,Charlottenburg,2.0,False,2023-10-19 04:23:15,False,2023-10,35.09
204907,1461,67.0,2,1,Berlin,Pankow,3.0,False,2023-10-19 04:42:35,False,2023-10,21.81
204795,1600,61.0,1,1,Berlin,Wedding,4.0,False,2023-10-19 04:17:25,False,2023-10,26.23
204802,439,44.0,1,1,Berlin,Neukolln,2.0,False,2023-10-19 04:19:04,False,2023-10,9.98
205366,1630,115.0,3,2,Berlin,Kreuzberg,1.0,False,2023-10-20 04:09:53,False,2023-10,14.17
178576,1820,46.0,2,1,Berlin,Moabit,7.0,False,2023-08-18 04:13:48,False,2023-08,39.57
178825,4820,205.0,4,3,Berlin,Mitte,5.0,False,2023-08-18 04:54:56,False,2023-08,23.51
178532,1200,34.0,1,1,Berlin,Wilmersdorf,0.0,False,2023-08-18 04:06:05,False,2023-08,35.29
178233,2996,94.0,3,2,Berlin,Lichtenberg,3.0,False,2023-08-16 04:30:08,True,2023-08,31.87
178113,1820,46.0,2,1,Berlin,Moabit,7.0,False,2023-08-16 04:10:00,False,2023-08,39.57
179213,714,35.0,1,1,Berlin,Wedding,2.0,False,2023-08-19 04:48:27,False,2023-08,20.4
178146,2460,114.0,2,1,Berlin,Lichtenberg,5.0,False,2023-08-16 04:16:40,True,2023-08,21.58
178137,1900,67.0,1,1,Berlin,Tempelhof,3.0,False,2023-08-16 04:15:02,False,2023-08,28.36
179010,2180,72.0,2,2,Berlin,Kreuzberg,0.0,False,2023-08-19 04:12:27,False,2023-08,30.28
179021,2185,76.0,2,1,Berlin,Kreuzberg,1.0,False,2023-08-19 04:13:47,False,2023-08,28.75
179048,2221,148.0,5,1,Berlin,Neukolln,3.0,False,2023-08-19 04:20:24,False,2023-08,15.01
178251,2210,115.0,3,1,Berlin,Kreuzberg,2.0,False,2023-08-17 04:06:10,False,2023-08,19.22
178323,920,36.0,1,1,Berlin,Lichtenberg,3.0,False,2023-08-17 04:20:43,False,2023-08,25.56
178285,986,83.0,1,1,Berlin,Charlottenburg,1.0,False,2023-08-17 04:10:53,False,2023-08,11.88
178965,2335,115.0,2,1,Berlin,Charlottenburg,4.0,False,2023-08-19 04:07:16,False,2023-08,20.3
178282,999,83.0,2,1,Berlin,Charlottenburg,9.0,False,2023-08-17 04:10:20,False,2023-08,12.04
178274,900,56.0,2,1,Berlin,Charlottenburg,3.0,False,2023-08-17 04:09:31,False,2023-08,16.07
179076,2210,139.0,2,2,Berlin,Spandau,3.0,False,2023-08-19 04:27:06,True,2023-08,15.9
178297,1820,46.0,2,1,Berlin,Moabit,7.0,False,2023-08-17 04:15:05,False,2023-08,39.57
178586,1470,54.0,1,1,Berlin,Pankow,5.0,False,2023-08-18 04:15:06,False,2023-08,27.22
206422,2000,88.0,2,1,Berlin,Charlottenburg,1.0,False,2023-10-22 04:15:54,False,2023-10,22.73
179824,1480,50.0,2,1,Berlin,Charlottenburg,3.0,False,2023-08-21 04:11:10,False,2023-08,29.6
206567,1867,102.0,3,1,Berlin,Lichtenberg,3.0,False,2023-10-22 04:46:56,True,2023-10,18.3
179788,1700,58.0,1,1,Berlin,Friedrichshain,0.0,False,2023-08-21 04:07:04,False,2023-08,29.31
205884,2256,149.0,2,1,Berlin,Charlottenburg,4.0,False,2023-10-21 04:11:14,False,2023-10,15.14
205938,1000,49.0,2,1,Berlin,Pankow,1.0,False,2023-10-21 04:21:21,False,2023-10,20.41
206707,3510,101.0,3,2,Berlin,Charlottenburg,6.0,False,2023-10-23 04:09:31,True,2023-10,34.75
206726,2400,100.0,2,2,Berlin,Mitte,3.0,False,2023-10-23 04:12:00,False,2023-10,24.0
179783,1040,43.0,1,1,Berlin,Friedrichshain,3.0,False,2023-08-21 04:06:23,False,2023-08,24.19
206573,1370,84.0,3,2,Berlin,Spandau,1.0,False,2023-10-22 04:47:52,False,2023-10,16.31
179782,1200,60.0,1,1,Berlin,Friedrichshain,4.0,False,2023-08-21 04:06:21,False,2023-08,20.0
206063,780,65.0,1,1,Berlin,Tempelhof,3.0,False,2023-10-21 04:49:29,False,2023-10,12.0
205861,1760,52.0,1,1,Berlin,Kreuzberg,2.0,False,2023-10-21 04:08:08,False,2023-10,33.85
206697,3600,140.0,3,2,Berlin,Kreuzberg,4.0,False,2023-10-23 04:06:34,True,2023-10,25.71
217492,750,44.0,1,1,Berlin,Pankow,1.0,False,2023-11-12 04:13:29,False,2023-11,17.05
206414,2200,63.0,1,1,Berlin,Moabit,1.0,False,2023-10-22 04:14:16,False,2023-10,34.92
217456,2620,115.0,2,1,Berlin,Prenzlauer-Berg,2.0,False,2023-11-12 04:09:32,False,2023-11,22.78
206728,850,35.0,1,1,Berlin,Neukolln,3.0,False,2023-10-23 04:12:26,True,2023-10,24.29
206736,2120,83.0,3,1,Berlin,Pankow,4.0,False,2023-10-23 04:13:25,False,2023-10,25.54
216868,1877,75.0,1,1,Berlin,Prenzlauer-Berg,6.0,False,2023-11-11 04:15:28,False,2023-11,25.03
205856,1650,55.0,2,1,Berlin,Kreuzberg,5.0,False,2023-10-21 04:07:35,True,2023-10,30.0
206698,1800,35.0,1,1,Berlin,Kreuzberg,2.0,False,2023-10-23 04:06:45,False,2023-10,51.43
206710,2100,72.0,1,1,Berlin,Charlottenburg,6.0,False,2023-10-23 04:10:02,False,2023-10,29.17
216790,3293,111.0,3,2,Berlin,Moabit,2.0,False,2023-11-11 04:05:07,False,2023-11,29.67
179855,1230,55.0,1,1,Berlin,Wedding,0.0,False,2023-08-21 04:16:26,False,2023-08,22.36
205948,1600,56.0,1,1,Berlin,Charlottenburg,0.0,False,2023-10-21 04:23:51,False,2023-10,28.57
179993,2000,57.0,1,1,Berlin,Wilmersdorf,5.0,False,2023-08-22 04:12:07,False,2023-08,35.09
206065,999,63.0,1,1,Berlin,Spandau,3.0,False,2023-10-21 04:50:01,False,2023-10,15.86
179957,1750,62.0,1,1,Berlin,Friedrichshain,0.0,False,2023-08-22 04:07:02,False,2023-08,28.23
217759,2177,58.0,2,1,Berlin,Mitte,5.0,False,2023-11-13 04:06:47,False,2023-11,37.53
180022,970,80.0,1,1,Berlin,Spandau,2.0,False,2023-08-22 04:20:15,True,2023-08,12.12
179969,654,42.0,1,1,Berlin,Wedding,4.0,False,2023-08-22 04:08:34,False,2023-08,15.57
206887,1950,85.0,2,1,Berlin,Kreuzberg,1.0,False,2023-10-24 04:07:48,False,2023-10,22.94
217605,2185,84.0,1,1,Berlin,Neukolln,5.0,False,2023-11-12 04:29:57,False,2023-11,26.01
207029,3219,83.0,2,1,Berlin,Mitte,3.0,False,2023-10-24 04:43:39,False,2023-10,38.78
216876,1151,29.0,1,1,Berlin,Lichtenberg,4.0,False,2023-11-11 04:16:16,False,2023-11,39.69
216959,2670,87.0,1,1,Berlin,Schoneberg,3.0,False,2023-11-11 04:26:30,False,2023-11,30.69
206894,2800,116.0,3,2,Berlin,Kreuzberg,4.0,False,2023-10-24 04:08:58,False,2023-10,24.14
217751,1626,50.0,2,1,Berlin,Prenzlauer-Berg,4.0,False,2023-11-13 04:06:02,False,2023-11,32.52
206975,1850,63.0,1,1,Berlin,Steglitz,1.0,False,2023-10-24 04:30:02,False,2023-10,29.37
180359,2100,119.0,2,1,Berlin,Neukolln,4.0,False,2023-08-23 04:13:59,False,2023-08,17.65
206917,1468,48.0,1,1,Berlin,Wilmersdorf,2.0,False,2023-10-24 04:16:26,False,2023-10,30.58
206943,1199,79.0,2,1,Berlin,Neukolln,1.0,False,2023-10-24 04:20:31,False,2023-10,15.18
206923,2200,86.0,2,1,Berlin,Wilmersdorf,1.0,False,2023-10-24 04:17:31,False,2023-10,25.58
